net_profit_to_total_assets,total_liabilities_to_total_assets,working_capital_to_total_assets,current_assets_to_shortterm_liabilities,cash_flow_to_operating_expenses,retained_earnings_to_total_assets,ebit_to_total_assets,equity_to_total_liabilities,sales_to_total_assets,equity_to_total_assets,gross_profit_plus_other_to_total_assets,gross_profit_to_shortterm_liabilities,gross_profit_plus_dep_to_sales,gross_profit_plus_interest_to_total_assets,liabilities_to_gross_profit_dep,gross_profit_dep_to_total_liabilities,total_assets_to_total_liabilities,gross_profit_to_total_assets,gross_profit_to_sales,inventory_to_sales_days,sales_growth,operating_profit_to_total_assets,net_profit_to_sales,gross_profit_3yr_to_total_assets,equity_minus_capital_to_total_assets,net_profit_dep_to_total_liabilities,operating_profit_to_financial_expenses,working_capital_to_fixed_assets,log_total_assets,liabilities_minus_cash_to_sales,gross_profit_plus_interest_to_sales,current_liabilities_to_cogs_days,operating_expenses_to_shortterm_liabilities,operating_expenses_to_total_liabilities,profit_on_sales_to_total_assets,total_sales_to_total_assets,current_assets_minus_inventory_to_longterm_liabilities,constant_capital_to_total_assets,profit_on_sales_to_sales,current_assets_minus_inventory_receivables_to_shortterm_liabilities,liabilities_to_operating_profit_dep,operating_profit_to_sales,receivables_inventory_turnover_days,receivables_to_sales_days,net_profit_to_inventory,current_assets_minus_inventory_to_shortterm_liabilities,inventory_to_cogs_days,ebitda_to_total_assets,ebitda_to_sales,current_assets_to_total_liabilities,shortterm_liabilities_to_total_assets,shortterm_liabilities_to_cogs_days,equity_to_fixed_assets,constant_capital_to_fixed_assets,working_capital,sales_minus_cogs_to_sales,current_minus_inventory_minus_stli_to_salesminusprofitminusdep,total_costs_to_total_sales,longterm_liabilities_to_equity,sales_to_inventory,sales_to_receivables,shortterm_liabilities_to_sales_days,sales_to_shortterm_liabilities,sales_to_fixed_assets,bankrupt
0.34085,0.35017,0.19194,1.782,56.471,-0.00086235,0.38738,1.8558,1.2661,0.64983,0.38994,1.5783,0.33131,0.38738,304.7,1.1979,2.8558,0.38738,0.30598,1.4759,1.1087,0.37595,0.26922,0.65411,0.6161,1.065,147.13,0.34116,4.0741,0.23178,0.30598,98.554,3.7036,2.5959,0.35706,1.2661,7.4563,0.70781,0.28203,0.43185,0.028607,0.29695,95.538,94.062,66.579,1.7612,2.0557,0.34387,0.27161,1.2491,0.24544,0.27001,1.155,1.2581,2276.3,0.28203,0.52451,0.27161,0.089211,247.3,3.8804,70.759,5.1583,2.2503,0
0.0049098,0.27902,0.0025471,1.0098,-180.84,0.0,0.011978,2.5839,0.32378,0.72098,0.033419,0.046253,0.1537,0.011978,2046.4,0.17836,3.5839,0.011978,0.036993,156.91,1.0871,0.033286,0.015164,0.021162,0.57683,0.15303,1.5525,0.003449,4.4432,0.8233,0.044632,303.12,1.2042,1.1176,0.011949,0.32378,6.0988,0.74103,0.036905,0.052012,0.13086,0.1028,279.62,122.71,0.035274,0.47235,162.92,-0.0045023,-0.013905,0.93725,0.25897,0.83046,0.97629,1.0034,70.678,0.036905,0.0068099,0.96537,0.027819,2.3262,2.9745,291.93,1.2503,0.43844,0
0.12254,0.49798,0.11537,1.3897,13.757,0.0,0.1548,1.0081,2.2125,0.50202,0.158,0.52287,0.077975,0.1548,1053.6,0.34644,2.0081,0.1548,0.069968,4.4304,1.0864,0.15511,0.055387,0.44845,0.453,0.28166,48.456,0.19601,3.7076,0.14171,0.07122,52.499,6.9525,4.1335,0.15409,2.2125,2.0523,0.68941,0.069645,0.65852,0.096046,0.070106,35.711,31.28,4.5631,1.299,4.7621,0.13739,0.062099,0.82621,0.29607,0.14383,0.85296,1.1713,588.35,0.069645,0.2441,0.93021,0.37327,82.385,11.669,48.843,7.473,3.7591,0
-0.0073312,0.72809,-0.010348,0.9827,-46.344,0.17589,-0.0073312,0.26748,1.0227,0.19475,-0.0073312,-0.012258,0.031654,-0.0073312,5621.1,0.064934,1.3735,-0.0073312,-0.0049084,40.711,0.87901,0.073429,-0.0049084,0.17589,0.19475,0.064934,0.5028,-0.025099,4.7695,0.4764,-0.0049084,149.47,2.4419,0.10085,0.073429,1.5363,3.2386,0.32478,0.049163,0.034406,0.18695,0.049163,138.59,97.883,-0.044008,0.70415,41.635,0.01882,0.012601,0.80719,0.59806,0.40951,0.47235,0.78774,-608.6,0.022216,-0.037644,0.97778,0.66769,8.9657,3.7289,146.15,2.4974,3.6227,0
0.0893,0.31789,0.1896,1.6047,-3.5808,0.24867,0.11119,2.1457,1.0933,0.68211,0.11119,0.35464,0.1232,0.11119,693.45,0.52635,3.1457,0.11119,0.081868,51.246,1.1604,0.11614,0.065752,0.30934,0.68211,0.4575,0.93497,0.38159,4.8155,0.22117,0.081868,92.124,3.962,0.36535,0.11614,1.365,71.597,0.68647,0.085515,0.090033,0.060665,0.085515,127.63,76.383,0.46832,0.99655,56.029,0.060008,0.044184,1.5827,0.31353,0.2524,1.3728,1.3816,12397.0,0.085365,0.13092,0.91463,0.0063978,7.1225,4.7785,84.26,4.3318,2.7334,0
0.025077,0.76804,0.0055648,1.0075,-16.513,0.0,0.033595,0.30201,3.1765,0.23196,0.048498,0.045106,0.02511,0.033595,3514.6,0.10385,1.302,0.033595,0.010576,12.557,1.0036,0.048497,0.0078945,0.07839,0.19878,0.09276,3.2543,0.022293,3.4791,0.23364,0.011248,86.881,4.2011,4.0741,0.047448,3.1765,27.601,0.25518,0.014937,0.08536,0.27045,0.015267,78.918,66.36,0.22947,0.86074,12.748,0.0023303,0.00073361,0.977,0.74482,0.23803,0.92924,1.0223,16.771,0.014937,0.10811,0.98946,0.10013,29.067,5.5003,85.584,4.2648,12.725,0
0.055672,0.83858,0.063486,1.0841,-3.3656,0.0,0.055672,0.19249,4.5319,0.16142,0.069199,0.073747,0.016101,0.055672,4194.6,0.087016,1.1925,0.055672,0.012284,8.476,0.94474,0.068532,0.012284,0.17927,0.055672,0.087016,5.0661,0.34958,3.7139,0.17198,0.015014,61.459,5.9389,5.3463,0.048537,4.5319,8.5226,0.24509,0.01071,0.078388,0.32568,0.015122,61.148,52.672,0.529,0.94469,8.5677,0.051233,0.011305,0.97592,0.75491,0.16838,0.88882,1.3496,328.53,0.01071,0.3449,0.98785,0.5184,43.063,6.9297,60.801,6.0032,24.954,0
0.1398,0.11863,0.53803,5.9036,72.236,0.4204,0.14041,7.4292,1.1056,0.88137,0.14041,1.2797,0.12086,0.14041,225.88,1.6159,8.4292,0.14041,0.088522,51.662,0.92279,0.1462,0.088138,0.4211,0.88137,1.6108,0.088522,1.5274,4.6173,0.036643,0.088522,27.914,13.076,1.2324,0.1462,1.6054,47.486,0.89028,0.092171,0.87896,0.019749,0.092171,126.86,75.199,0.62271,3.8574,57.118,0.094914,0.059837,5.46,0.10972,0.076478,2.5021,2.5274,22290.0,0.095518,0.15862,0.90448,0.010113,7.0651,4.8538,25.248,14.457,4.503,0
-0.017652,0.4742,-0.088895,0.7524,-66.665,0.0,-0.017652,1.1088,1.5936,0.5258,-0.0027523,-0.049167,0.006626,-0.017652,16391.0,0.022268,2.1088,-0.017652,-0.011077,27.761,0.86839,0.0,-0.011077,-0.024242,0.081194,0.022268,0.0,-0.1218,3.5773,0.28902,-0.022153,110.42,3.3057,2.5028,0.051871,1.5936,1.293,0.64098,0.032549,0.050273,0.56029,0.0,57.735,29.974,-0.14563,0.41479,37.277,-0.028212,-0.017703,0.56965,0.35902,0.30251,0.7204,0.8782,-335.9,0.25528,-0.033572,0.7612,0.21905,13.148,12.177,82.229,4.4388,2.1834,0
0.087406,0.42186,0.17519,1.675,-49.759,0.0,0.087406,1.3705,1.3371,0.57814,0.11487,0.33678,0.22698,0.087406,507.35,0.71942,2.3705,0.087406,0.06537,58.452,0.98732,0.0,0.06537,0.2097,0.32827,0.71942,0.0,0.30992,4.0146,0.3057,0.14789,177.22,2.0596,1.2671,0.0014806,1.3371,1.359,0.74047,0.0011073,0.070069,0.065075,0.0,113.71,55.255,0.4082,0.84998,146.21,-0.21609,-0.16161,1.0305,0.25953,0.48554,1.0228,1.3099,1811.7,0.60023,0.15118,0.43515,0.28076,6.2444,6.6057,70.848,5.1519,2.3654,0
0.45426,0.27082,0.50565,3.3916,38.939,1.2516,0.56311,2.6535,1.307,0.7186,0.56311,2.6633,0.23974,0.56311,163.6,2.2311,3.6925,0.56311,0.22343,42.699,0.87312,0.58591,0.18024,1.5668,0.7186,1.8291,3.0385,1.7873,4.5378,0.03966,0.22343,40.021,9.1202,2.1635,0.58591,2.5499,7.1102,0.77799,0.23247,0.83978,0.0142,0.23247,78.136,35.438,1.5407,1.9971,55.807,0.5448,0.21617,2.6478,0.21143,0.10965,2.54,2.7499,17446.0,0.23489,0.63214,0.76511,0.082642,8.5483,10.3,30.62,11.92,8.9083,0
0.10382,0.27435,0.4863,2.7824,102.91,0.2867,0.14579,2.6097,1.0998,0.71597,0.14579,0.53438,0.14715,0.14579,621.19,0.58758,3.645,0.14579,0.13309,64.457,1.0663,0.083596,0.094772,0.37313,0.71597,0.43459,0.83923,2.019,5.2144,-0.019599,0.13309,99.972,3.651,0.30471,0.083596,1.2391,373.16,0.71749,0.07631,1.13,0.091104,0.07631,150.21,85.751,0.53666,2.0734,70.888,0.068189,0.062245,2.7671,0.27283,0.2739,2.9725,2.9788,79674.0,0.090715,0.14501,0.90928,0.0021173,5.6627,4.2565,90.903,4.0153,4.5481,0
0.072632,0.056359,0.59894,17.767,93.008,-0.057513,0.091657,16.743,1.4808,0.94364,0.093725,2.5659,0.095022,0.091657,146.2,2.4966,17.743,0.091657,0.061897,61.126,1.0041,0.092799,0.049049,0.48332,0.9382,2.1591,44.867,1.6394,4.1221,0.010001,0.061909,9.3265,39.136,24.804,0.08286,1.4808,80.8,0.94843,0.055956,1.2319,0.013244,0.062668,145.59,84.463,0.29288,10.825,64.75,0.043746,0.029542,11.261,0.035721,0.025552,2.5829,2.596,7933.0,0.055956,0.07697,0.93937,0.0050714,5.9712,4.3214,8.8047,41.455,4.0533,0
0.1685,0.35769,0.13226,1.6288,-20.691,0.27862,0.1685,1.7957,0.89538,0.64231,0.18039,0.80103,0.25911,0.1685,562.74,0.64861,2.7957,0.1685,0.18818,68.422,1.206,0.19905,0.18818,0.31631,0.44712,0.64861,16.733,0.20119,3.7535,0.38822,0.20147,108.68,3.3586,1.9751,0.18891,0.89538,1.2108,0.78665,0.21098,0.054454,0.045411,0.22231,134.99,66.572,1.0039,0.83082,86.718,0.13555,0.15139,0.95783,0.21035,0.29774,0.97706,1.1966,749.84,0.21098,0.26233,0.81247,0.22472,5.3345,5.4828,85.748,4.2566,1.362,0
-0.3272,0.56221,0.0035363,1.0366,-23.052,-0.24864,-0.3272,0.55731,1.0173,0.31333,-0.3272,-3.3849,-0.55725,-0.3272,-627.16,-0.58199,1.7787,-0.3272,-0.55725,24.317,0.90183,0.018713,-0.55725,-0.24864,0.31333,-0.58199,0.32422,0.0039301,4.5389,0.95097,-0.55725,61.131,5.9708,0.033284,0.018713,0.63385,0.13121,0.77887,0.031869,0.053908,0.98777,0.031869,59.048,34.732,-8.3646,0.63191,24.738,0.018713,0.031869,0.17823,0.096665,0.16748,0.34822,0.86561,122.3,0.017033,-1.0443,0.98297,1.4858,15.01,10.509,60.09,6.0743,0.65256,0
-0.059431,0.25466,0.24818,2.326,12.716,0.027056,-0.05984,2.4472,0.98491,0.62321,-0.05984,-0.31972,0.026387,-0.05984,2713.8,0.1345,3.9267,-0.05984,-0.046099,50.007,0.89876,-0.057165,-0.045785,0.043349,0.62321,0.1361,-0.43374,0.43953,4.1924,0.1721,-0.046099,51.834,7.0418,-0.22447,-0.057165,1.428,3.8147,0.69071,-0.044039,0.31193,0.22674,-0.044039,106.0,55.992,-0.33418,1.3758,49.252,-0.15126,-0.11653,1.7095,0.18716,0.14201,1.1037,1.2232,3865.6,-0.015321,-0.095363,1.0153,0.10832,7.299,6.5188,52.628,6.9355,2.2988,0
0.041795,0.44894,0.14376,1.3925,-72.875,0.0,0.041795,1.2275,1.0029,0.55106,0.053248,0.1141,0.06012,0.041795,2717.8,0.1343,2.2275,0.041795,0.041675,82.344,1.0937,0.0012982,0.041675,0.14854,0.14506,0.1343,0.11334,0.29343,5.2963,0.44533,0.10186,181.32,2.013,1.6425,0.057893,1.0029,8.8411,0.58317,0.057727,0.17843,0.75594,0.0012944,161.85,79.508,0.18473,0.77482,111.99,-0.0172,-0.01715,1.1362,0.3663,0.49677,1.1248,1.1903,28439.0,0.26475,0.075844,0.7547,0.058255,4.4326,4.5907,133.32,2.7378,2.0469,0
0.0047843,0.29691,0.2393,2.0442,11.082,0.28862,0.0088931,2.0708,1.0076,0.61486,0.0088931,0.038805,0.09435,0.0088931,867.02,0.42098,3.368,0.0088931,0.0067128,53.491,1.0108,0.02827,0.0036113,0.39186,0.61486,0.40714,0.21501,0.45021,4.2319,0.22289,0.0067128,63.619,5.7372,0.095212,0.02827,1.3778,4.0496,0.6826,0.021339,0.04308,0.067614,0.021339,126.35,72.859,0.024642,1.197,53.897,-0.087832,-0.066298,1.5778,0.22917,0.1743,1.1568,1.2842,4081.4,0.0075271,0.007781,0.99247,0.11017,6.8235,5.0097,63.141,5.7808,2.4924,0
-0.016526,0.69153,-0.27592,0.56135,-96.52,0.098627,-0.017745,0.3854,1.0499,0.26651,-0.017745,-0.028211,0.015673,-0.017745,10063.0,0.036272,1.4461,-0.017745,-0.011089,27.586,0.99291,0.074253,-0.010327,0.12511,0.26651,0.038034,0.48712,-0.42654,4.8231,0.39204,-0.011089,150.62,2.4233,0.10738,0.074253,1.6134,3.715,0.32901,0.046399,0.10249,0.19418,0.046399,65.832,38.246,-0.13664,0.36907,28.961,0.031425,0.019637,0.51062,0.62903,0.41266,0.41199,0.5086,-18359.0,0.047492,-0.06201,0.95251,0.23448,13.231,9.5435,143.47,2.5441,2.4739,0
-0.016137,0.32456,0.10156,1.7196,16.304,-0.10993,-0.023713,2.0578,0.97915,0.66789,-0.023713,-0.16803,0.07395,-0.023713,2233.1,0.16345,3.0811,-0.023713,-0.033056,32.214,1.4052,-0.00692,-0.022495,-0.11659,0.66789,0.18679,-0.094454,0.1341,4.7146,0.25999,-0.033056,70.309,5.1914,-0.021321,-0.00692,0.75545,0.97785,0.85133,-0.0096465,1.0388,0.15278,-0.0096465,48.89,16.677,-0.25488,1.271,31.542,-0.083682,-0.11665,0.74773,0.14113,0.19263,0.88192,1.1241,5263.8,-0.021291,-0.024161,1.0213,0.27465,11.331,21.887,71.806,5.0831,0.94724,0
-0.27374,1.1333,-0.15078,0.86199,-59.226,-0.044753,-0.27374,-0.11761,1.4902,-0.13329,-0.12795,-0.25056,-0.17872,-0.27374,-1553.1,-0.23501,0.88239,-0.27374,-0.18369,26.117,1.0241,-0.12795,-0.18369,-0.24547,-0.3185,-0.23501,-0.87755,-2.5892,4.2166,0.72898,-0.18369,249.4,1.4635,1.4109,-0.10876,1.4902,35.909,-0.11003,-0.07298,0.047021,-0.3134,-0.085856,218.08,191.97,-2.5672,0.7644,24.341,-0.13535,-0.090828,0.831,1.0925,0.68328,-2.2888,-1.8895,-2483.0,-0.07298,2.0538,1.1824,-0.17449,13.976,1.9014,267.6,1.364,25.59,0
0.080111,0.38857,0.17969,1.6302,6.7001,0.0,0.082548,1.5735,1.9708,0.61143,0.10943,0.2895,0.12757,0.082548,564.11,0.64704,2.5735,0.082548,0.041885,25.276,0.89801,0.10411,0.040648,-0.052319,0.3814,0.64076,3.8728,0.33576,4.0375,0.13559,0.054245,55.503,6.5763,4.8257,0.095696,1.9708,4.3901,0.68622,0.048556,0.46574,0.047448,0.052824,61.492,36.216,0.58698,1.1515,26.566,-0.064764,-0.032861,1.1962,0.28514,0.15206,1.1425,1.2822,1959.1,0.048556,0.13102,0.95898,0.12232,14.44,10.079,52.808,6.9119,3.6826,0
0.089091,0.47305,-0.0072946,0.9817,-70.483,0.19195,0.11087,0.92766,1.1222,0.43883,0.11087,0.27812,0.20563,0.11087,881.64,0.414,2.1139,0.11087,0.11641,53.709,1.1899,0.13336,0.093541,0.24076,0.43883,0.36797,1.5713,-0.011985,5.1349,0.42595,0.11641,171.43,2.1291,0.28191,0.13336,1.0058,3.3752,0.51325,0.14002,0.17424,0.071233,0.14002,123.35,69.646,0.63569,0.63013,60.271,0.04838,0.050797,0.82726,0.39863,0.46968,0.72097,0.84324,-995.26,0.10889,0.20302,0.89111,0.16959,6.7959,5.2408,152.77,2.3893,1.5648,0
0.00088152,0.69825,-0.011619,0.97679,-50.693,0.0,0.0012857,0.43215,1.751,0.30175,0.045306,0.0025687,0.030571,0.0012857,4761.2,0.076661,1.4321,0.0012857,0.00073429,44.977,1.0405,0.045021,0.00050344,0.15767,0.28579,0.076082,1.0227,-0.022733,4.5529,0.37562,0.013814,106.86,3.4158,2.4486,0.041279,1.751,2.0693,0.43375,0.023575,0.093004,0.2393,0.025712,92.212,47.235,0.0040855,0.54572,46.063,-0.0072215,-0.0041242,0.7002,0.50053,0.29276,0.5904,0.84868,-414.97,0.023575,0.0029214,0.99927,0.43746,8.1152,7.7273,104.34,3.4983,3.426,0
0.0021722,0.60176,0.13669,1.3298,-35.115,0.0,0.0029408,0.6618,1.3287,0.39824,0.055769,0.0070964,0.024291,0.0029408,6805.4,0.053634,1.6618,0.0029408,0.0022133,69.457,0.92745,0.028797,0.0016349,0.088101,0.31657,0.052357,0.5451,0.30449,4.5417,0.4196,0.025518,118.44,3.0818,2.1223,0.051574,1.3287,2.3259,0.52647,0.038816,0.12019,0.34506,0.021673,137.71,68.251,0.0085914,0.71972,72.262,-0.00053699,-0.00040416,0.9158,0.4144,0.32449,0.88713,1.1728,4757.9,0.038816,0.0054545,0.99785,0.32199,5.2551,5.3479,113.84,3.2062,2.9598,0
-0.016312,0.58835,-0.076301,0.84085,-102.6,-0.0030521,-0.015739,0.66115,1.0145,0.38899,-0.015739,-0.03283,0.090325,-0.015739,2843.4,0.12837,1.6997,-0.015739,-0.018824,54.631,0.90541,0.031952,-0.019508,0.0023574,0.38899,0.1274,0.38768,-0.12783,4.9027,0.68153,-0.018824,212.32,1.7191,0.054308,0.031952,0.85673,2.5517,0.49792,0.038213,0.054078,0.15698,0.038213,164.65,110.02,-0.13033,0.5798,55.425,-0.059313,-0.070936,0.68517,0.47942,0.58169,0.6517,0.8342,-6097.9,0.014317,-0.041933,0.98568,0.28004,6.6811,3.3175,209.28,1.7441,1.4009,0
-0.094483,0.69207,-0.17685,0.69939,-76.706,-0.048668,-0.11435,0.37607,0.9764,0.26027,-0.11435,-0.19438,-0.027079,-0.11435,-6227.7,-0.058609,1.4449,-0.11435,-0.076338,30.159,0.98038,-0.050737,-0.063075,-0.051609,0.26027,-0.029902,-0.33072,-0.30048,4.1284,0.44858,-0.076338,139.96,2.6078,-0.073311,-0.050737,1.5068,2.7719,0.36405,-0.033871,0.052143,0.98707,-0.033871,92.781,62.622,-0.76336,0.489,29.447,-0.12452,-0.083131,0.59451,0.58829,0.38346,0.44221,0.61854,-2376.9,-0.024175,-0.36302,1.0242,0.39875,12.102,5.8286,143.35,2.5462,2.5451,0
0.071128,0.33445,0.2574,1.8445,33.182,0.30778,0.088677,1.9143,1.0636,0.64024,0.088677,0.29093,0.1597,0.088677,621.65,0.58715,2.99,0.088677,0.072118,46.885,0.92248,0.092911,0.057845,0.37966,0.64024,0.53468,0.80363,0.58795,4.5604,0.25062,0.072118,96.231,3.793,0.2778,0.092911,1.2772,13.64,0.66988,0.075561,0.095468,0.054812,0.075561,158.25,111.36,0.45032,1.3263,49.865,-0.014784,-0.012023,1.681,0.30481,0.26365,1.4624,1.5301,9354.9,0.05976,0.11109,0.94024,0.046293,7.7849,3.2776,90.48,4.034,2.8087,0
0.047674,0.56654,0.040725,1.1038,-13.673,0.055664,0.06054,0.76509,2.2049,0.43346,0.087321,0.15432,0.079586,0.06054,1178.4,0.30973,1.7651,0.06054,0.027458,11.027,0.99083,0.087158,0.021622,0.24179,0.41968,0.28702,3.2545,0.071831,3.8693,0.24926,0.036858,68.164,5.3547,3.708,0.10412,2.2049,2.6596,0.57123,0.047222,0.16952,0.093446,0.03953,60.677,49.65,0.7157,0.93402,11.574,-0.027777,-0.012598,0.76435,0.39231,0.18675,0.76453,1.0075,301.41,0.047222,0.10999,0.9726,0.31785,33.1,7.3515,64.945,5.6201,3.8889,0
0.018082,0.64221,-0.1594,0.71718,-68.616,0.062831,0.023571,0.51487,1.0447,0.33066,0.023571,0.04182,0.061216,0.023571,2402.5,0.15192,1.5571,0.023571,0.014789,25.144,0.98202,0.073513,0.011345,0.085002,0.33066,0.14338,0.48185,-0.26756,5.0287,0.40217,0.014789,134.85,2.7068,0.11447,0.073513,1.6078,3.7464,0.40925,0.046123,0.01543,0.14314,0.046123,90.579,65.434,0.16469,0.52238,26.268,-0.00048393,-0.00030362,0.62942,0.56363,0.36944,0.555,0.68691,-17030.0,0.042792,0.054685,0.95721,0.23767,14.516,5.5781,129.07,2.8278,2.6752,0
0.12017,0.55993,0.25527,1.464,4.8631,0.0,0.14809,0.78592,2.7908,0.44007,0.17163,0.2692,0.061862,0.14809,1183.8,0.30833,1.7859,0.14809,0.053062,25.941,1.0706,0.15769,0.04306,0.34381,0.29687,0.25848,6.6987,1.3116,3.7317,0.20057,0.054663,75.777,4.8167,4.7322,0.1411,2.7908,111.14,0.44553,0.050558,0.03932,0.10241,0.056504,102.5,76.561,0.60587,1.1035,27.322,0.13313,0.047704,1.4383,0.55011,0.20761,2.2611,2.2892,1376.2,0.050558,0.27308,0.94779,0.012411,14.07,4.7674,71.946,5.0732,14.34,0
0.10491,0.68675,0.037757,1.1326,-1.6167,0.0,0.13481,0.45613,2.7157,0.31325,0.16697,0.47336,0.088518,0.13481,1042.7,0.35004,1.4561,0.13481,0.049642,5.5793,1.0179,0.16507,0.038631,0.19371,0.30252,0.3065,5.1332,0.055735,3.9608,0.20457,0.061483,37.435,9.7502,4.0436,-0.061204,2.7157,1.3368,0.52349,-0.022537,0.48958,0.084583,0.060782,24.613,19.034,2.5273,0.98681,5.4564,0.059489,0.021905,0.4697,0.28481,0.10256,0.4624,0.77275,344.96,-0.022537,0.33492,0.95447,0.67116,65.42,19.177,38.279,9.5353,4.0088,0
-0.005313,0.95664,-0.031608,0.96465,-29.317,0.0,-0.005313,0.045323,3.9779,0.043358,0.097048,-0.0059427,-0.0012703,-0.005313,-69099.0,-0.0052823,1.0453,-0.005313,-0.0013356,24.284,1.018,0.0,-0.0013356,0.080268,0.028472,-0.0052823,0.0,-0.22977,4.6228,0.236,-0.0026713,85.926,4.2478,3.9699,0.00093086,3.9779,9.5492,0.10596,0.00023401,0.034507,122.78,0.0,76.304,52.02,-0.020075,0.66862,25.436,-0.00025972,-6.5292e-05,0.90152,0.89404,0.23541,0.31518,0.77023,-1326.3,0.045279,-0.12254,0.98047,1.4438,15.03,7.0165,82.035,4.4493,28.916,0
0.037271,0.65741,0.023131,1.0596,-32.491,0.0,0.046858,0.52112,1.4569,0.34259,0.078111,0.12067,0.12245,0.046858,1345.1,0.27136,1.5211,0.046858,0.032162,21.207,0.97756,0.059415,0.025582,0.12105,0.33686,0.25678,1.9011,0.039301,5.1079,0.43444,0.053225,100.24,3.6414,2.1508,0.04292,1.4569,1.5871,0.5485,0.02946,0.20268,0.11476,0.040782,83.362,62.155,0.44029,0.84157,21.851,-0.072123,-0.049504,0.62585,0.38831,0.27462,0.58208,0.93193,2965.5,0.02946,0.10879,0.96883,0.60103,17.211,5.8724,97.284,3.7519,2.4754,0
0.069681,0.37247,0.30831,2.0494,0.79691,0.15209,0.092968,1.6848,2.4178,0.62753,0.10337,0.31643,0.059334,0.092968,947.68,0.38515,2.6848,0.092968,0.038452,44.826,0.96979,0.10229,0.02882,0.23524,0.21939,0.32263,9.8292,0.77488,3.8109,0.14898,0.042281,46.229,7.8955,6.2279,0.098052,2.4178,4.0403,0.70307,0.040555,0.063427,0.081267,0.042307,88.086,43.26,0.23467,1.0388,46.721,0.051799,0.021425,1.6166,0.2938,0.12665,1.5772,1.767,1994.6,0.040555,0.11104,0.96147,0.12037,8.1426,8.4374,44.354,8.2292,6.0765,0
0.028966,0.89869,0.084455,1.0998,-29.732,0.0,0.028966,0.11273,3.1492,0.10131,0.047775,0.034214,0.010039,0.028966,10376.0,0.035178,1.1127,0.028966,0.0091977,31.249,1.3605,0.0,0.0091977,0.082835,0.082835,0.035178,0.0,1.225,3.4324,0.28536,0.027049,134.53,2.7132,2.556,0.00080099,3.1492,17.903,0.13825,0.00025434,0.005146,11.308,0.0,107.41,76.157,0.10743,0.78129,42.842,-0.002649,-0.00084117,1.036,0.8466,0.36857,1.4695,2.0054,228.59,0.2706,0.28592,0.73551,0.36469,11.68,4.7927,98.123,3.7198,45.68,0
0.15505,0.28249,0.31844,2.3466,23.602,0.0,0.19941,2.5399,1.7054,0.71751,0.24355,0.84323,0.1321,0.19941,457.69,0.79748,3.5399,0.19941,0.11693,42.537,1.2274,0.24094,0.090914,0.48417,0.26096,0.64045,5.4588,0.71546,4.2213,0.12121,0.11946,58.52,6.2372,5.2213,0.23046,1.7054,21.63,0.73398,0.13513,0.42482,0.035292,0.14128,97.265,54.728,0.78011,1.5061,49.183,0.21507,0.12611,1.9644,0.23648,0.16033,1.6121,1.6491,5300.9,0.13513,0.21609,0.88485,0.022949,8.5808,6.6694,50.612,7.2117,3.8317,0
0.027299,0.2411,0.15811,1.7653,-31.926,0.228,0.041494,3.1476,1.1487,0.7589,0.075126,0.20085,0.18289,0.041494,418.88,0.87138,4.1476,0.041494,0.036122,73.694,0.79429,0.074907,0.023764,0.3629,0.37344,0.8125,2.2273,0.2488,3.6608,0.20589,0.041255,70.482,5.1786,4.4375,0.078838,1.1487,3.8481,0.7934,0.068631,0.051797,0.033004,0.065209,112.48,38.79,0.1177,0.64271,79.124,-0.093689,-0.081559,1.5127,0.2066,0.1931,1.1942,1.2485,724.0,0.068631,0.035971,0.96389,0.045468,4.9529,9.4097,65.644,5.5603,1.8076,0
0.029172,0.81231,0.0042666,1.0079,-81.746,0.0,0.037462,0.23105,1.3992,0.18769,0.066241,0.06934,0.07407,0.037462,2860.9,0.12758,1.2311,0.037462,0.026774,74.641,1.1881,0.066042,0.020849,0.10245,0.1765,0.11738,2.2948,0.0093675,5.0224,0.5775,0.041089,145.33,2.5115,1.6704,0.042299,1.3992,1.4048,0.37163,0.030231,0.028696,0.20479,0.047201,138.01,63.364,0.10195,0.47829,76.968,-0.00013322,-9.5211e-05,0.67034,0.54026,0.39816,0.41207,0.81592,449.22,0.030231,0.15543,0.97375,0.98004,4.8901,5.7604,140.94,2.5898,3.0719,0
0.12031,0.79714,-0.053266,0.90378,-46.516,0.0,0.12031,0.25448,2.7922,0.20286,0.33366,0.21732,0.077719,0.12031,1340.8,0.27223,1.2545,0.12031,0.043087,35.169,1.4193,0.19778,0.043087,0.23489,0.15943,0.27223,0.92701,-0.1066,3.6176,0.2591,0.049168,77.741,4.6951,3.2606,0.19301,2.7922,0.95747,0.44443,0.069125,0.135,0.090231,0.070834,55.635,20.466,0.44718,0.41781,37.78,0.10108,0.036202,0.62765,0.5536,0.21299,0.40598,0.88944,-220.8,0.069125,0.59306,0.95898,1.1908,10.379,17.834,72.367,5.0437,5.588,0
